hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 240.16, -30.0095, 240.134, -150.013, 240.153, 89.9941, 0, 0, 7.68621, 131.887, 14.8685, 11.8379, 5.31627, -108.278, 8.60126, -154.343
0, 0.00000, 240.16, -30.0093, 240.135, -150.013, 240.154, 89.9944, 0, 0, 7.52778, 131.891, 14.6333, 11.8337, 4.95611, -108.267, 8.66843, -153.274
0, 0.00000, 240.148, -30.0111, 240.145, -150.009, 240.157, 89.9927, 0, 0, 10.88, 131.853, 9.63437, 11.7709, 6.08864, -108.176, 4.29332, -93.6484
0, 0.00000, 240.142, -30.0158, 240.121, -150.016, 240.15, 89.9918, 0, 0, 14.5546, 131.905, 17.6349, 11.8086, 6.36649, -108.264, 10.0615, -123.446
0, 0.00000, 240.143, -30.014, 240.128, -150.015, 240.143, 89.9895, 0, 0, 12.7389, 131.857, 16.0913, 11.8434, 9.48365, -108.247, 5.7121, -138.514
0, 0.00000, 240.144, -30.0133, 240.127, -150.017, 240.136, 89.988, 0, 0, 11.7588, 131.847, 17.0906, 11.8593, 11.5941, -108.249, 5.39962, -166.497
0, 0.00000, 240.132, -30.0146, 240.135, -150.015, 240.13, 89.9839, 0, 0, 14.2027, 131.795, 13.8208, 11.8479, 15.83, -108.18, 1.83696, 61.4426
0, 0.00000, 240.139, -30.0143, 240.118, -150.022, 240.113, 89.9823, 0, 0, 11.7659, 131.818, 21.9585, 11.943, 18.5054, -108.275, 8.91784, 151.47
0, 0.00000, 240.134, -30.0228, 240.063, -150.039, 240.091, 89.98, 0, 0, 16.8354, 131.944, 41.8999, 12.0369, 20.2338, -108.449, 23.4137, -174.937
0, 0.00000, 240.062, -30.0397, 240.071, -150.031, 240.097, 89.9695, 0, 0, 40.0272, 131.889, 30.7181, 11.8322, 26.6982, -108.187, 11.8366, -65.0496
0, 0.00000, 240.107, -30.0357, 240.022, -150.048, 240.089, 89.9781, 0, 0, 29.6383, 132.081, 52.4367, 11.9665, 19.316, -108.512, 29.1882, -150.093
0, 0.00000, 240.111, -30.0322, 240.038, -150.044, 240.087, 89.9772, 0, 0, 26.5807, 132.038, 47.7351, 11.9603, 21.1357, -108.416, 24.2, -156.679
