hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.00000, 4.59966, 1.12202, 4.66686, 1.75727, 4.08307, 1.49811, 0, 0
0, 0.00000, 9.64397, 0.456322, 11.3105, 4.61919, 6.87037, 3.98462, 0, 0
0, 0.00000, 7.6416, 2.11778, 8.27597, 2.62883, 7.51571, 2.92303, 0, 0
0, 0.00000, 6.88517, 2.67354, 5.05649, 2.35363, 6.24895, 0.929792, 0, 0
0, 0.00000, 7.27482, 1.22681, 6.92157, 3.24307, 5.35219, 1.93029, 0, 0
0, 0.00000, 5.76695, 0.992123, 4.76564, 2.71164, 3.77755, 0.985541, 0, 0
0, 0.00000, 6.59954, 1.41892, 6.17732, 2.75683, 5.22996, 1.72301, 0, 0
0, 0.00000, 5.69462, 1.20032, 5.22204, 2.41975, 4.40246, 1.40138, 0, 0
0, 0.00000, 6.22048, 1.07991, 6.72765, 2.58316, 5.17186, 2.2716, 0, 0
0, 0.00000, 7.19358, 0.928276, 7.29127, 3.30261, 5.18602, 2.20153, 0, 0
0, 0.00000, 3.72104, 0.921803, 5.33748, 1.0832, 4.38879, 2.4024, 0, 0
0, 0.00000, 4.94713, 0.682358, 5.9313, 2.0544, 4.25047, 2.22132, 0, 0
0, 0.00000, 3.83899, 0.600933, 4.70627, 1.52544, 3.47162, 1.8146, 0, 0
0, 0.00000, 3.63568, 0.54228, 3.20285, 1.72672, 2.39361, 0.760015, 0, 0
0, 0.00000, 3.93062, 0.318239, 3.60276, 2.01934, 2.29356, 0.885386, 0, 0
0, 0.00000, 3.86067, 0.41815, 3.67347, 1.88325, 2.49829, 0.989055, 0, 0
0, 0.00000, 4.39446, 0.526175, 4.78058, 1.98302, 3.32566, 1.58955, 0, 0
0, 0.00000, 3.92852, 0.865104, 5.45105, 1.25677, 4.34992, 2.37961, 0, 0
0, 0.00000, 5.15188, 1.01072, 5.38457, 2.10195, 4.32304, 1.75836, 0, 0
0, 0.00000, 8.2324, 1.81665, 7.49548, 3.44848, 6.45116, 1.99556, 0, 0
0, 0.00000, 7.89099, 1.96393, 9.13135, 2.74395, 7.83462, 3.42867, 0, 0
0, 0.00000, 9.53928, 1.2972, 11.7199, 3.90081, 8.37256, 4.48979, 0, 0
0, 0.00000, 8.71933, 2.97787, 8.68659, 2.77803, 8.87607, 2.84944, 0, 0
0, 0.00000, 10.3479, 0.873337, 10.683, 5.01452, 6.92851, 3.23784, 0, 0
0, 0.00000, 8.80451, 3.72759, 7.79534, 2.51821, 9.34819, 2.24799, 0, 0
0, 0.00000, 8.01595, 2.61385, 10.2129, 2.16693, 9.49959, 4.29252, 0, 0
0, 0.00000, 8.12051, 3.49712, 7.15584, 2.29299, 8.68179, 2.05876, 0, 0
0, 0.00000, 7.47155, 2.59767, 8.19339, 2.19347, 8.18199, 3.02035, 0, 0
0, 0.00000, 7.25734, 2.32909, 8.68342, 2.10912, 8.15979, 3.45388, 0, 0
0, 0.00000, 6.29239, 2.19161, 7.61432, 1.69568, 7.38197, 3.08807, 0, 0
0, 0.00000, 6.48101, 2.13709, 6.94696, 2.01716, 6.81755, 2.48055, 0, 0
0, 0.00000, 7.35702, 2.97892, 6.67345, 2.16531, 7.72036, 1.9796, 0, 0
0, 0.00000, 4.35466, 1.69008, 4.30013, 1.26191, 4.69824, 1.42859, 0, 0
0, 0.00000, 3.47487, 1.73042, 2.93985, 0.85031, 3.96976, 0.826749, 0, 0
0, 0.00000, 2.67762, 1.02849, 2.03665, 0.91172, 2.45841, 0.414991, 0, 0
0, 0.00000, 2.25765, 0.834481, 1.73236, 0.7882, 2.03518, 0.356422, 0, 0
0, 0.00000, 1.83297, 0.780084, 1.5219, 0.546202, 1.88004, 0.393718, 0, 0
0, 0.00000, 1.72874, 0.653828, 1.43745, 0.570489, 1.65532, 0.359887, 0, 0
0, 0.00000, 1.81216, 0.572283, 1.61332, 0.652665, 1.64316, 0.440293, 0, 0
0, 0.00000, 1.87577, 0.513238, 1.7867, 0.705005, 1.66517, 0.532017, 0, 0
0, 0.00000, 1.70176, 0.43435, 1.52067, 0.682002, 1.39677, 0.40139, 0, 0
0, 0.00000, 1.73644, 0.630535, 1.43947, 0.591816, 1.62153, 0.353989, 0, 0
0, 0.00000, 1.74906, 0.53162, 1.44024, 0.668566, 1.4761, 0.332671, 0, 0
0, 0.00000, 1.71668, 0.555661, 1.39023, 0.63803, 1.48217, 0.314153, 0, 0
0, 0.00000, 2.54015, 0.888992, 2.15852, 0.876808, 2.35997, 0.552405, 0, 0
0, 0.00000, 3.03409, 0.623927, 3.50487, 1.14997, 2.81376, 1.29481, 0, 0
0, 0.00000, 4.36846, 2.56409, 3.63221, 0.815661, 5.51489, 1.05154, 0, 0
0, 0.00000, 6.1778, 2.7118, 5.34441, 1.72887, 6.61286, 1.49807, 0, 0
0, 0.00000, 6.8634, 1.03105, 8.44567, 2.73683, 6.17612, 3.25532, 0, 0
0, 0.00000, 7.30899, 1.16058, 6.9521, 3.30392, 5.27448, 1.92452, 0, 0
0, 0.00000, 7.40052, 0.429669, 6.46954, 3.96934, 3.86997, 1.39529, 0, 0
0, 0.00000, 5.29687, 0.433505, 4.5832, 2.77009, 2.91672, 0.98471, 0, 0
0, 0.00000, 5.54131, 0.652122, 5.25429, 2.66801, 3.65205, 1.41243, 0, 0
0, 0.00000, 3.39168, 0.816008, 7.83832, 0.369776, 5.99903, 4.44338, 0, 0
0, 0.00000, 3.88974, 1.15429, 4.67378, 1.19456, 4.24657, 1.85343, 0, 0
0, 0.00000, 3.8125, 0.64152, 3.92634, 1.64203, 3.00289, 1.2407, 0, 0
0, 0.00000, 3.2628, 1.0656, 3.28873, 1.06958, 3.27231, 1.09005, 0, 0
0, 0.00000, 2.7958, 0.766584, 3.52503, 0.867904, 3.07245, 1.44879, 0, 0
0, 0.00000, 2.83371, 0.969754, 3.1905, 0.828642, 3.13421, 1.20814, 0, 0
0, 0.00000, 2.97051, 0.844054, 2.92045, 1.07506, 2.74543, 0.916266, 0, 0
0, 0.00000, 4.45522, 1.97202, 4.50974, 1.10019, 5.2375, 1.58292, 0, 0
0, 0.00000, 3.27526, 0.702731, 3.7155, 1.23602, 3.03338, 1.3508, 0, 0
0, 0.00000, 5.25293, 0.90831, 4.46014, 2.4422, 3.52843, 0.989359, 0, 0
0, 0.00000, 5.70675, 1.26524, 5.47392, 2.33172, 4.66682, 1.59739, 0, 0
0, 0.00000, 4.08652, 1.24744, 3.47464, 1.53271, 3.53374, 0.86029, 0, 0
0, 0.00000, 5.6292, 1.75453, 4.58264, 2.12749, 4.78342, 1.03488, 0, 0
0, 0.00000, 6.96054, 1.61575, 5.80792, 2.97579, 5.20701, 1.29841, 0, 0
0, 0.00000, 7.59938, 1.90092, 6.87407, 3.04278, 6.24827, 1.8445, 0, 0
0, 0.00000, 7.47659, 1.41193, 9.4668, 2.73342, 7.32564, 3.79716, 0, 0
0, 0.00000, 8.50711, 3.719, 10.6086, 1.6975, 11.3066, 4.52609, 0, 0
0, 0.00000, 8.49521, 3.18333, 8.72035, 2.46085, 9.23332, 3.01644, 0, 0
0, 0.00000, 7.17494, 1.61975, 8.44732, 2.57951, 6.97898, 3.20216, 0, 0
0, 0.00000, 6.42708, 1.51125, 7.88447, 2.20383, 6.55499, 3.12007, 0, 0
0, 0.00000, 6.44378, 1.85214, 6.88512, 2.19634, 6.36606, 2.40664, 0, 0
0, 0.00000, 7.27961, 1.91437, 7.6365, 2.63027, 6.83779, 2.58187, 0, 0
0, 0.00000, 6.37595, 1.59725, 6.65927, 2.36561, 5.85198, 2.22724, 0, 0
0, 0.00000, 6.72781, 1.61778, 6.62921, 2.62554, 5.80579, 2.03689, 0, 0
0, 0.00000, 6.24732, 1.10139, 6.55736, 2.62624, 5.08154, 2.13317, 0, 0
0, 0.00000, 5.66845, 1.36746, 6.00944, 2.12122, 5.18596, 2.04003, 0, 0
0, 0.00000, 6.09296, 1.55399, 5.65211, 2.39178, 5.1472, 1.59157, 0, 0
0, 0.00000, 3.95786, 1.10087, 4.54023, 1.31096, 4.06686, 1.71033, 0, 0
0, 0.00000, 2.50497, 0.841797, 3.2171, 0.659853, 3.01841, 1.36748, 0, 0
0, 0.00000, 2.21625, 0.804223, 1.81506, 0.75996, 2.05406, 0.434649, 0, 0
0, 0.00000, 2.01454, 0.540472, 1.62369, 0.826164, 1.57176, 0.344883, 0, 0
0, 0.00000, 1.90093, 0.624965, 1.49354, 0.709462, 1.62412, 0.314424, 0, 0
0, 0.00000, 1.70368, 0.510836, 1.36283, 0.664391, 1.40032, 0.292457, 0, 0
0, 0.00000, 1.69124, 0.609773, 1.27249, 0.606472, 1.48479, 0.245478, 0, 0
0, 0.00000, 1.68654, 0.491692, 1.39031, 0.658615, 1.3939, 0.318637, 0, 0
0, 0.00000, 1.71752, 0.563073, 1.38928, 0.633839, 1.49216, 0.314198, 0, 0
0, 0.00000, 1.82758, 0.574552, 1.35087, 0.717752, 1.46528, 0.233337, 0, 0
0, 0.00000, 1.68323, 0.630996, 1.25099, 0.590424, 1.50231, 0.236379, 0, 0
0, 0.00000, 1.65801, 0.526945, 1.44064, 0.602408, 1.484, 0.376442, 0, 0
0, 0.00000, 1.77485, 0.426346, 1.83844, 0.676507, 1.58999, 0.606534, 0, 0
0, 0.00000, 3.60572, 0.994939, 3.38639, 1.35674, 3.18278, 0.98602, 0, 0
0, 0.00000, 3.34287, 0.97193, 3.0756, 1.23883, 2.97817, 0.874007, 0, 0
0, 0.00000, 4.61007, 2.36866, 3.55241, 1.15044, 5.13674, 0.843103, 0, 0
0, 0.00000, 6.66801, 0.814749, 5.98724, 3.25452, 4.215, 1.44641, 0, 0
0, 0.00000, 6.57689, 0.349516, 8.07338, 3.06321, 4.97395, 3.00399, 0, 0
0, 0.00000, 8.23957, 0.0640034, 8.61225, 4.40083, 4.66965, 2.55811, 0, 0
0, 0.00000, 6.2418, 1.23429, 5.0088, 2.85387, 4.22325, 0.977106, 0, 0
0, 0.00000, 4.19339, 0.802873, 3.96843, 1.81267, 3.20646, 1.11333, 0, 0
0, 0.00000, 6.69081, 0.688579, 7.0892, 3.13029, 4.77509, 2.25587, 0, 0
0, 0.00000, 6.49677, 0.421043, 6.20673, 3.34883, 3.81626, 1.6353, 0, 0
0, 0.00000, 4.70914, 0.565895, 5.82341, 1.97602, 4.04451, 2.23656, 0, 0
0, 0.00000, 3.91003, 0.84007, 5.58666, 1.23048, 4.40948, 2.4874, 0, 0
0, 0.00000, 4.50733, 1.61339, 4.21621, 1.44737, 4.50568, 1.2782, 0, 0
0, 0.00000, 4.1591, 1.19471, 3.43976, 1.63119, 3.42167, 0.790156, 0, 0
0, 0.00000, 6.36165, 0.404902, 5.55271, 3.39585, 3.36723, 1.2013, 0, 0
0, 0.00000, 4.89841, 0.252008, 4.04799, 2.70475, 2.3493, 0.7428, 0, 0
0, 0.00000, 4.86395, 0.119714, 3.7666, 2.8272, 1.97083, 0.524059, 0, 0
0, 0.00000, 4.58697, 0.170419, 3.73885, 2.58833, 2.06916, 0.645701, 0, 0
0, 0.00000, 4.94972, 1.5828, 3.40773, 1.97368, 3.84081, 0.44303, 0, 0
0, 0.00000, 4.08074, 0.41137, 3.56247, 2.07855, 2.37791, 0.796671, 0, 0
0, 0.00000, 3.03325, 1.00842, 3.74034, 0.838484, 3.53373, 1.53573, 0, 0
0, 0.00000, 5.12399, 1.82634, 5.53358, 1.49437, 5.61609, 2.01488, 0, 0
0, 0.00000, 7.88977, 1.32864, 8.81397, 3.23899, 6.69667, 3.08557, 0, 0
0, 0.00000, 10.2119, 4.1717, 7.52931, 3.33899, 9.59416, 1.43156, 0, 0
0, 0.00000, 7.76617, 2.49073, 11.0382, 1.8801, 9.92803, 5.01827, 0, 0
0, 0.00000, 9.15949, 2.66371, 8.1726, 3.43376, 7.99991, 2.19475, 0, 0
0, 0.00000, 6.89929, 2.21283, 6.3612, 2.40732, 6.46214, 1.84422, 0, 0
0, 0.00000, 8.58558, 1.75977, 8.51642, 3.54205, 7.00746, 2.59238, 0, 0
0, 0.00000, 7.96447, 1.69879, 8.41081, 3.13358, 6.94466, 2.80376, 0, 0
0, 0.00000, 8.48356, 3.3885, 8.95444, 2.26266, 9.69366, 3.23237, 0, 0
0, 0.00000, 6.95225, 2.79153, 8.56379, 1.58589, 8.80096, 3.58333, 0, 0
0, 0.00000, 5.4427, 1.54094, 6.53957, 1.71973, 5.83567, 2.58031, 0, 0
0, 0.00000, 7.70667, 2.54708, 6.74744, 2.71131, 7.08549, 1.79864, 0, 0
0, 0.00000, 6.08733, 1.40966, 7.68917, 2.05551, 6.32788, 3.12016, 0, 0
0, 0.00000, 4.94666, 0.968934, 5.93338, 1.85891, 4.66876, 2.26886, 0, 0
0, 0.00000, 3.92432, 1.06835, 4.67724, 1.27876, 4.11825, 1.82567, 0, 0
0, 0.00000, 3.18058, 1.25234, 2.96491, 0.947593, 3.33673, 0.913102, 0, 0
0, 0.00000, 2.6867, 1.06709, 2.03164, 0.893479, 2.50967, 0.412956, 0, 0
0, 0.00000, 2.33149, 0.671578, 1.89307, 0.921619, 1.89582, 0.416969, 0, 0
0, 0.00000, 2.18925, 1.063, 1.50556, 0.627702, 2.22451, 0.253185, 0, 0
0, 0.00000, 1.72977, 0.699422, 1.40369, 0.547249, 1.69857, 0.340921, 0, 0
0, 0.00000, 1.75324, 0.542729, 1.42017, 0.668377, 1.47794, 0.317129, 0, 0
0, 0.00000, 1.75279, 0.594665, 1.47559, 0.621093, 1.59134, 0.367822, 0, 0
0, 0.00000, 1.60998, 0.459247, 1.49344, 0.600923, 1.42903, 0.429182, 0, 0
0, 0.00000, 1.7602, 0.550807, 1.46667, 0.658513, 1.52021, 0.350476, 0, 0
0, 0.00000, 1.65431, 0.586195, 1.31008, 0.586577, 1.48192, 0.288278, 0, 0
0, 0.00000, 1.78359, 0.470164, 1.54544, 0.714658, 1.45281, 0.386211, 0, 0
0, 0.00000, 3.44675, 2.12122, 1.95599, 0.768333, 3.87347, 0.153374, 0, 0
0, 0.00000, 3.87086, 1.50748, 3.32003, 1.22345, 3.84162, 0.88835, 0, 0
0, 0.00000, 3.82739, 1.95939, 3.03977, 0.941718, 4.31522, 0.768117, 0, 0
0, 0.00000, 4.10957, 1.21112, 6.89589, 0.847927, 5.81579, 3.44225, 0, 0
0, 0.00000, 7.4911, 1.30566, 5.83809, 3.57425, 4.7008, 1.00978, 0, 0
0, 0.00000, 8.52028, 0.798903, 6.56932, 4.54019, 4.3058, 0.98236, 0, 0
0, 0.00000, 7.27759, 0.606565, 5.75128, 3.90744, 3.65647, 0.93699, 0, 0
0, 0.00000, 6.08839, 2.28236, 4.43048, 2.14726, 5.37728, 0.779011, 0, 0
0, 0.00000, 5.37183, 2.29303, 3.65409, 1.75841, 4.97673, 0.537929, 0, 0
0, 0.00000, 4.24099, 2.17893, 3.10219, 1.09272, 4.61274, 0.649213, 0, 0
0, 0.00000, 4.08537, 1.33178, 4.26268, 1.30915, 4.19355, 1.474, 0, 0
0, 0.00000, 4.81592, 1.28168, 6.21889, 1.48634, 5.33942, 2.59907, 0, 0
0, 0.00000, 4.37452, 0.932224, 5.55718, 1.52796, 4.44936, 2.25454, 0, 0
0, 0.00000, 3.58811, 1.7769, 3.54841, 0.776925, 4.43431, 1.24217, 0, 0
0, 0.00000, 4.52913, 1.78236, 4.56111, 1.27586, 4.98376, 1.55658, 0, 0
0, 0.00000, 3.55919, 1.55668, 5.46965, 0.498635, 5.42987, 2.68162, 0, 0
0, 0.00000, 3.33714, 0.925653, 3.30736, 1.21733, 3.06966, 1.04579, 0, 0
0, 0.00000, 3.68451, 1.93077, 2.83262, 0.895226, 4.15568, 0.674903, 0, 0
0, 0.00000, 3.56039, 1.2449, 3.07542, 1.21828, 3.34111, 0.811588, 0, 0
0, 0.00000, 4.87059, 0.424931, 7.57813, 1.82225, 5.01268, 3.46906, 0, 0
0, 0.00000, 3.45605, 0.618993, 5.87893, 0.973136, 4.35972, 2.89442, 0, 0
0, 0.00000, 4.43039, 1.39602, 5.68992, 1.22684, 5.20606, 2.40209, 0, 0
0, 0.00000, 5.83311, 0.674937, 5.75697, 2.76909, 3.98141, 1.65711, 0, 0
0, 0.00000, 8.80804, 0.571622, 9.59192, 4.2866, 5.9819, 3.11081, 0, 0
0, 0.00000, 11.9997, 2.55657, 11.9158, 4.86797, 9.95595, 3.64205, 0, 0
0, 0.00000, 9.88089, 1.49113, 12.3606, 3.88875, 9.04169, 4.83962, 0, 0
0, 0.00000, 7.14307, 1.22233, 9.94414, 2.50533, 7.43023, 4.29047, 0, 0
0, 0.00000, 8.77673, 0.713557, 8.77359, 4.33604, 5.63781, 2.52476, 0, 0
0, 0.00000, 7.06396, 0.681704, 7.68059, 3.29102, 5.11204, 2.522, 0, 0
0, 0.00000, 9.01789, 2.01025, 8.34933, 3.7335, 7.19166, 2.29426, 0, 0
0, 0.00000, 7.52251, 1.74899, 7.54768, 2.94589, 6.49847, 2.37006, 0, 0
0, 0.00000, 6.83913, 1.47148, 8.47356, 2.41869, 6.83483, 3.36113, 0, 0
0, 0.00000, 6.85268, 1.84082, 6.7868, 2.53549, 6.21815, 2.13154, 0, 0
0, 0.00000, 6.92317, 2.75643, 6.37575, 2.05205, 7.25986, 1.92973, 0, 0
0, 0.00000, 5.48717, 1.53158, 5.39039, 2.00212, 5.03131, 1.68328, 0, 0
0, 0.00000, 5.54724, 2.14984, 5.20013, 1.66649, 5.79247, 1.60732, 0, 0
0, 0.00000, 4.18826, 1.88929, 4.37726, 0.982689, 5.06784, 1.59926, 0, 0
0, 0.00000, 2.80915, 1.06147, 2.53772, 0.884533, 2.82674, 0.7379, 0, 0
0, 0.00000, 2.50598, 0.777126, 1.91942, 0.976883, 2.03982, 0.369075, 0, 0
0, 0.00000, 2.18667, 0.90117, 1.55413, 0.726006, 2.02222, 0.265768, 0, 0
0, 0.00000, 2.07645, 0.825894, 1.46523, 0.712002, 1.86958, 0.239601, 0, 0
0, 0.00000, 1.73186, 0.584101, 1.41521, 0.625025, 1.53814, 0.330344, 0, 0
0, 0.00000, 1.8975, 0.584751, 1.51459, 0.729792, 1.58049, 0.325694, 0, 0
0, 0.00000, 1.87791, 0.419894, 1.66125, 0.796472, 1.44349, 0.420607, 0, 0
0, 0.00000, 1.84447, 0.482188, 1.49404, 0.763575, 1.42561, 0.319452, 0, 0
0, 0.00000, 1.77059, 0.469698, 1.3901, 0.737633, 1.34836, 0.274198, 0, 0
0, 0.00000, 1.842, 0.608416, 1.42875, 0.689429, 1.56528, 0.291047, 0, 0
0, 0.00000, 1.71992, 0.630973, 1.34124, 0.599487, 1.5579, 0.287279, 0, 0
0, 0.00000, 2.60704, 0.869815, 2.17412, 0.937493, 2.33207, 0.528753, 0, 0
0, 0.00000, 2.91317, 1.52167, 2.38355, 0.682209, 3.37551, 0.643047, 0, 0
0, 0.00000, 3.88674, 1.82102, 2.69524, 1.1535, 3.86949, 0.455198, 0, 0
0, 0.00000, 3.89781, 1.19194, 3.76675, 1.36597, 3.68161, 1.16552, 0, 0
0, 0.00000, 6.6926, 1.69986, 4.95397, 2.89018, 4.7933, 0.79001, 0, 0
0, 0.00000, 9.66014, 0.565557, 10.2785, 4.77745, 6.32096, 3.21051, 0, 0
0, 0.00000, 8.49969, 0.27421, 9.2327, 4.32538, 5.35703, 2.93754, 0, 0
0, 0.00000, 6.95346, 2.68532, 4.97944, 2.41245, 6.20391, 0.839255, 0, 0
0, 0.00000, 5.27585, 2.43841, 5.00351, 1.30154, 6.12443, 1.63354, 0, 0
0, 0.00000, 6.93418, 0.803274, 5.72833, 3.52207, 3.97725, 1.11986, 0, 0
0, 0.00000, 5.94555, 2.23996, 3.5621, 2.2483, 4.74769, 0.180085, 0, 0
0, 0.00000, 3.61989, 1.55985, 2.34501, 1.20139, 3.29327, 0.27646, 0, 0
0, 0.00000, 4.87055, 1.59296, 2.96987, 1.99791, 3.57019, 0.149595, 0, 0
0, 0.00000, 4.09851, 1.0417, 2.92327, 1.79715, 2.85701, 0.401903, 0, 0
0, 0.00000, 4.37872, 1.11013, 4.58067, 1.61607, 4.04144, 1.53819, 0, 0
0, 0.00000, 5.30971, 0.673131, 5.61152, 2.4038, 3.96162, 1.80065, 0, 0
0, 0.00000, 3.89665, 1.26692, 3.77853, 1.31167, 3.79888, 1.18702, 0, 0
0, 0.00000, 4.4481, 2.11647, 3.75688, 1.15581, 4.93476, 1.03715, 0, 0
0, 0.00000, 4.33122, 1.63185, 3.54498, 1.44217, 4.10267, 0.856053, 0, 0
0, 0.00000, 3.86101, 1.21779, 3.7773, 1.31838, 3.73206, 1.19563, 0, 0
0, 0.00000, 4.2021, 1.02861, 3.47875, 1.76898, 3.19948, 0.772624, 0, 0
0, 0.00000, 3.69886, 0.977463, 3.74158, 1.36606, 3.38366, 1.20889, 0, 0
0, 0.00000, 4.46668, 1.20128, 4.14865, 1.71152, 3.8659, 1.18119, 0, 0
0, 0.00000, 7.58157, 2.66128, 5.87462, 2.71931, 6.67893, 1.21215, 0, 0
0, 0.00000, 8.14432, 3.6493, 8.74208, 1.86975, 9.98393, 3.27564, 0, 0
0, 0.00000, 9.03744, 1.1983, 10.9059, 3.75681, 7.75414, 4.09786, 0, 0
0, 0.00000, 10.7946, 2.94393, 10.5599, 3.97979, 9.7803, 3.25963, 0, 0
0, 0.00000, 6.3435, 1.70299, 8.12901, 1.95763, 7.01449, 3.37669, 0, 0
0, 0.00000, 6.4017, 0.756315, 6.88183, 2.90908, 4.77705, 2.24971, 0, 0
0, 0.00000, 6.95599, 0.785746, 7.49434, 3.18086, 5.15049, 2.451, 0, 0
0, 0.00000, 7.50826, 1.8871, 7.38225, 2.87631, 6.58861, 2.27326, 0, 0
0, 0.00000, 6.88603, 2.0973, 8.65519, 1.99055, 7.86174, 3.57589, 0, 0
0, 0.00000, 6.13306, 1.09997, 7.10885, 2.4243, 5.47341, 2.60794, 0, 0
0, 0.00000, 6.27325, 1.06088, 9.0653, 2.14164, 6.73129, 4.01987, 0, 0
0, 0.00000, 6.00684, 1.20433, 7.98226, 2.07213, 6.2417, 3.34947, 0, 0
0, 0.00000, 6.29605, 1.92342, 6.71861, 2.0697, 6.38038, 2.36257, 0, 0
0, 0.00000, 4.58787, 0.78533, 5.25582, 1.85329, 3.99664, 1.89822, 0, 0
0, 0.00000, 4.19026, 1.19454, 4.02032, 1.5331, 3.81214, 1.21679, 0, 0
0, 0.00000, 2.7391, 0.894679, 2.69966, 0.910821, 2.70541, 0.868601, 0, 0
0, 0.00000, 2.38558, 0.86383, 1.91969, 0.826193, 2.18533, 0.441539, 0, 0
0, 0.00000, 2.35592, 0.808331, 1.7542, 0.876079, 1.99651, 0.321118, 0, 0
0, 0.00000, 2.03706, 0.658938, 1.56362, 0.775174, 1.69975, 0.307072, 0, 0
0, 0.00000, 1.9661, 0.608005, 1.53835, 0.761088, 1.61972, 0.314129, 0, 0
0, 0.00000, 1.80144, 0.438163, 1.42407, 0.775341, 1.3208, 0.27999, 0, 0
0, 0.00000, 1.63395, 0.515733, 1.35625, 0.609422, 1.414, 0.322102, 0, 0
0, 0.00000, 1.7337, 0.540171, 1.4462, 0.649862, 1.495, 0.346054, 0, 0
0, 0.00000, 1.78853, 0.550269, 1.4628, 0.681199, 1.51232, 0.333668, 0, 0
0, 0.00000, 1.61338, 0.524508, 1.26582, 0.606713, 1.36846, 0.264633, 0, 0
0, 0.00000, 1.70424, 0.607151, 1.34573, 0.602829, 1.52878, 0.294515, 0, 0
0, 0.00000, 1.66552, 0.517819, 1.36008, 0.631207, 1.41465, 0.310012, 0, 0
0, 0.00000, 2.06633, 0.573645, 1.89831, 0.785484, 1.79889, 0.5341, 0, 0
0, 0.00000, 2.61091, 0.704962, 2.8537, 0.909995, 2.55468, 1.01779, 0, 0
0, 0.00000, 4.19322, 1.44062, 3.62251, 1.45125, 3.89887, 0.951708, 0, 0
0, 0.00000, 6.94254, 0.572061, 5.52911, 3.72226, 3.50828, 0.924743, 0, 0
0, 0.00000, 8.05645, 0.161124, 6.47259, 4.64243, 3.38432, 1.03273, 0, 0
0, 0.00000, 5.91973, 0.188772, 6.52269, 3.00115, 3.78521, 2.11857, 0, 0
0, 0.00000, 5.09938, 1.1608, 7.51061, 1.5069, 6.00382, 3.42214, 0, 0
0, 0.00000, 4.30892, 0.911095, 4.37958, 1.74066, 3.62577, 1.38739, 0, 0
0, 0.00000, 4.42086, 2.0135, 3.35882, 1.2895, 4.51727, 0.73149, 0, 0
0, 0.00000, 4.1696, 2.14671, 4.34151, 0.800221, 5.42162, 1.62174, 0, 0
0, 0.00000, 6.72013, 1.87747, 5.2023, 2.73957, 5.21541, 0.994569, 0, 0
0, 0.00000, 3.69858, 0.984318, 4.35298, 1.23225, 3.81081, 1.67508, 0, 0
0, 0.00000, 5.33323, 0.881023, 5.56083, 2.28985, 4.22679, 1.78321, 0, 0
0, 0.00000, 6.89932, 1.36952, 7.36376, 2.76922, 5.919, 2.47246, 0, 0
0, 0.00000, 4.12861, 1.85995, 6.74047, 0.456149, 6.64887, 3.4191, 0, 0
0, 0.00000, 3.22327, 1.22663, 4.27413, 0.721674, 4.18563, 1.88401, 0, 0
0, 0.00000, 3.21604, 0.941681, 4.833, 0.792077, 4.15346, 2.2671, 0, 0
0, 0.00000, 3.59451, 1.23843, 4.71172, 0.90455, 4.44182, 2.03885, 0, 0
0, 0.00000, 4.15938, 1.86372, 5.36067, 0.769867, 5.70679, 2.35657, 0, 0
0, 0.00000, 4.90198, 1.53478, 6.9721, 1.21838, 6.20987, 3.16909, 0, 0
0, 0.00000, 5.13278, 1.66662, 5.73644, 1.56629, 5.52119, 2.13916, 0, 0
0, 0.00000, 6.0926, 1.69565, 6.36329, 2.14513, 5.83851, 2.15507, 0, 0
0, 0.00000, 7.08645, 2.60053, 7.44154, 2.05755, 7.734, 2.63615, 0, 0
0, 0.00000, 9.36642, 3.9959, 8.06866, 2.70477, 9.8369, 2.2254, 0, 0
0, 0.00000, 9.39675, 3.34916, 6.85688, 3.42341, 8.06447, 1.18689, 0, 0
0, 0.00000, 6.74608, 1.47721, 6.44344, 2.77322, 5.47251, 1.8639, 0, 0
0, 0.00000, 6.66234, 1.87345, 6.99298, 2.32441, 6.43688, 2.38555, 0, 0
0, 0.00000, 5.89362, 1.07787, 6.38759, 2.40962, 4.98695, 2.17225, 0, 0
0, 0.00000, 5.89195, 1.11165, 6.45265, 2.37187, 5.08055, 2.22802, 0, 0
0, 0.00000, 7.89514, 1.337, 7.43712, 3.52969, 5.76741, 2.03817, 0, 0
0, 0.00000, 5.67752, 1.10676, 7.02929, 2.08959, 5.50143, 2.76935, 0, 0
0, 0.00000, 5.83657, 1.01881, 7.47264, 2.1768, 5.65072, 3.01531, 0, 0
0, 0.00000, 6.70387, 1.00095, 8.10812, 2.71314, 5.92219, 3.07423, 0, 0
0, 0.00000, 5.77256, 2.2837, 4.93473, 1.80157, 5.77164, 1.31683, 0, 0
0, 0.00000, 4.34591, 1.1352, 4.5005, 1.59112, 4.02829, 1.49722, 0, 0
0, 0.00000, 3.38198, 0.894922, 3.52836, 1.2259, 3.16848, 1.18729, 0, 0
0, 0.00000, 3.14307, 0.988153, 2.85451, 1.12201, 2.88295, 0.805221, 0, 0
0, 0.00000, 2.15957, 0.625785, 3.03649, 0.581962, 2.63576, 1.36328, 0, 0
0, 0.00000, 1.98727, 0.554717, 1.78487, 0.761971, 1.70662, 0.483098, 0, 0
0, 0.00000, 1.90276, 0.547361, 2.22779, 0.609849, 2.0111, 0.860102, 0, 0
